path	class
skills/autoskill/tests/test_redact.py	kit-verbatim
skills/autoskill/tests/test_run.py	kit-verbatim
skills/autoskill/tests/test_synthesize.py	kit-verbatim
skills/awq/SKILL.md	kit-verbatim
skills/awq/references/advanced-usage.md	kit-verbatim
skills/awq/references/troubleshooting.md	kit-verbatim
skills/axolotl/SKILL.md	kit-verbatim
skills/axolotl/references/api.md	kit-verbatim
skills/axolotl/references/dataset-formats.md	kit-verbatim
skills/axolotl/references/index.md	kit-verbatim
skills/axolotl/references/other.md	kit-verbatim
skills/benchling-integration/SKILL.md	kit-verbatim
skills/benchling-integration/references/api_endpoints.md	kit-verbatim
skills/benchling-integration/references/authentication.md	kit-verbatim
skills/benchling-integration/references/eventbridge.md	kit-verbatim
skills/benchling-integration/references/sdk_reference.md	kit-verbatim
skills/bgpt-paper-search/SKILL.md	kit-verbatim
skills/bids/SKILL.md	kit-verbatim
skills/bids/references/beps.yml	kit-verbatim
skills/bids/references/bids_schema.json	kit-verbatim
skills/bids/references/bids_specification.md	kit-verbatim
skills/bids/references/conversion_tools.md	kit-verbatim
skills/bids/references/metadata_fields.md	kit-verbatim
skills/bids/scripts/update_schema.py	kit-verbatim
skills/bigcode-evaluation-harness/SKILL.md	kit-verbatim
skills/bigcode-evaluation-harness/references/benchmarks.md	kit-verbatim
skills/bigcode-evaluation-harness/references/custom-tasks.md	kit-verbatim
skills/bigcode-evaluation-harness/references/issues.md	kit-verbatim
skills/biopython/SKILL.md	kit-verbatim
skills/biopython/references/advanced.md	kit-verbatim
skills/biopython/references/alignment.md	kit-verbatim
skills/biopython/references/blast.md	kit-verbatim
skills/biopython/references/databases.md	kit-verbatim
skills/biopython/references/phylogenetics.md	kit-verbatim
skills/biopython/references/sequence_io.md	kit-verbatim
skills/biopython/references/structure.md	kit-verbatim
skills/bioservices/SKILL.md	kit-verbatim
skills/bioservices/references/identifier_mapping.md	kit-verbatim
skills/bioservices/references/services_reference.md	kit-verbatim
skills/bioservices/references/workflow_patterns.md	kit-verbatim
skills/bioservices/scripts/batch_id_converter.py	kit-verbatim
skills/bioservices/scripts/compound_cross_reference.py	kit-verbatim
skills/bioservices/scripts/pathway_analysis.py	kit-verbatim
skills/bioservices/scripts/protein_analysis_workflow.py	kit-verbatim
skills/bitsandbytes/SKILL.md	kit-verbatim
skills/bitsandbytes/references/memory-optimization.md	kit-verbatim
skills/bitsandbytes/references/qlora-training.md	kit-verbatim
skills/bitsandbytes/references/quantization-formats.md	kit-verbatim
skills/blip-2/SKILL.md	kit-verbatim
skills/blip-2/references/advanced-usage.md	kit-verbatim
skills/blip-2/references/troubleshooting.md	kit-verbatim
skills/brainstorming-research-ideas/SKILL.md	kit-verbatim
skills/brand/SKILL.md	kit-verbatim
skills/brand/references/approval-checklist.md	kit-verbatim
skills/brand/references/asset-organization.md	kit-verbatim
skills/brand/references/brand-guideline-template.md	kit-verbatim
skills/brand/references/color-palette-management.md	kit-verbatim
skills/brand/references/consistency-checklist.md	kit-verbatim
skills/brand/references/logo-usage-rules.md	kit-verbatim
skills/brand/references/messaging-framework.md	kit-verbatim
skills/brand/references/typography-specifications.md	kit-verbatim
skills/brand/references/update.md	kit-verbatim
skills/brand/references/visual-identity.md	kit-verbatim
skills/brand/references/voice-framework.md	kit-verbatim
skills/brand/scripts/extract-colors.cjs	kit-verbatim
skills/brand/scripts/inject-brand-context.cjs	kit-verbatim
skills/brand/scripts/sync-brand-to-tokens.cjs	kit-verbatim
skills/brand/scripts/tests/test_sync_brand_to_tokens.py	kit-verbatim
skills/brand/scripts/validate-asset.cjs	kit-verbatim
skills/brand/templates/brand-guidelines-starter.md	kit-verbatim
skills/brutalist-skill/SKILL.md	kit-verbatim
skills/bug-echo/LICENSE	kit-verbatim
skills/bug-echo/NOTICE	kit-verbatim
skills/bug-echo/PROJECT-NOTES.md	kit-verbatim
skills/bug-echo/SKILL.md	kit-verbatim
skills/bug-echo/examples/2026-05-03-bug-echo-deep-viewbuilder-crash.md	kit-verbatim
skills/bug-echo/examples/describe-mode-await-in-forEach.md	kit-verbatim
skills/bug-echo/examples/large-codebase-hardening-rationale.md	kit-verbatim
skills/bug-echo/examples/recon-scout-rationale.md	kit-verbatim
skills/build-loop/SKILL.md	kit-adapted
skills/building-ai-chat/SKILL.md	kit-verbatim
skills/building-ai-chat/assets/error-messages.json	kit-verbatim
skills/building-ai-chat/assets/message-templates.json	kit-verbatim
skills/building-ai-chat/assets/system-prompts.json	kit-verbatim
skills/building-ai-chat/assets/themes.json	kit-verbatim
skills/building-ai-chat/examples/basic-chat.tsx	kit-verbatim
skills/building-ai-chat/examples/code-assistant.tsx	kit-verbatim
skills/building-ai-chat/examples/multimodal-chat.tsx	kit-verbatim
skills/building-ai-chat/examples/streaming-chat.tsx	kit-verbatim
skills/building-ai-chat/examples/tool-calling-chat.tsx	kit-verbatim
skills/building-ai-chat/outputs.yaml	kit-verbatim
skills/building-ai-chat/references/accessibility-chat.md	kit-verbatim
skills/building-ai-chat/references/accessibility.md	kit-verbatim
skills/building-ai-chat/references/context-management.md	kit-verbatim
skills/building-ai-chat/references/error-handling.md	kit-verbatim
skills/building-ai-chat/references/feedback-loops.md	kit-verbatim
skills/building-ai-chat/references/library-guide.md	kit-verbatim
skills/building-ai-chat/references/message-components.md	kit-verbatim
skills/building-ai-chat/references/multi-modal.md	kit-verbatim
skills/building-ai-chat/references/multimodal-input.md	kit-verbatim
skills/building-ai-chat/references/performance-optimization.md	kit-verbatim
skills/building-ai-chat/references/streaming-patterns.md	kit-verbatim
skills/building-ai-chat/references/streaming-ux.md	kit-verbatim
skills/building-ai-chat/references/tool-usage.md	kit-verbatim
skills/building-ai-chat/scripts/calculate_tokens.py	kit-verbatim
skills/building-ai-chat/scripts/format_messages.js	kit-verbatim
skills/building-ai-chat/scripts/parse_stream.js	kit-verbatim
skills/bulk-rnaseq/SKILL.md	kit-verbatim
skills/bulk-rnaseq/references/counts-and-handoff.md	kit-verbatim
skills/bulk-rnaseq/references/design-and-qc.md	kit-verbatim
skills/bulk-rnaseq/references/upstream-manual.md	kit-verbatim
skills/bulk-rnaseq/references/upstream-nfcore.md	kit-verbatim
skills/bulk-rnaseq/scripts/build_counts_matrix.py	kit-verbatim
skills/bulk-rnaseq/scripts/validate_samplesheet.py	kit-verbatim
skills/cellxgene-census/SKILL.md	kit-verbatim
skills/cellxgene-census/references/census_schema.md	kit-verbatim
skills/cellxgene-census/references/common_patterns.md	kit-verbatim
skills/chembl_database/SKILL.md	kit-verbatim
skills/chembl_database/references/api_endpoints.md	kit-verbatim
skills/chembl_database/references/citation.bib	kit-verbatim
skills/chembl_database/scripts/chembl_api.py	kit-verbatim
skills/chroma/SKILL.md	kit-verbatim
skills/chroma/references/integration.md	kit-verbatim
skills/cirq/SKILL.md	kit-verbatim
skills/cirq/references/building.md	kit-verbatim
skills/cirq/references/experiments.md	kit-verbatim
skills/cirq/references/hardware.md	kit-verbatim
skills/cirq/references/noise.md	kit-verbatim
skills/cirq/references/simulation.md	kit-verbatim
skills/cirq/references/transformation.md	kit-verbatim
skills/citation-management/SKILL.md	kit-verbatim
skills/citation-management/assets/bibtex_template.bib	kit-verbatim
skills/citation-management/assets/citation_checklist.md	kit-verbatim
skills/citation-management/references/bibtex_formatting.md	kit-verbatim
skills/citation-management/references/citation_validation.md	kit-verbatim
skills/citation-management/references/google_scholar_search.md	kit-verbatim
skills/citation-management/references/metadata_extraction.md	kit-verbatim
skills/citation-management/references/pubmed_search.md	kit-verbatim
skills/citation-management/scripts/doi_to_bibtex.py	kit-verbatim
skills/citation-management/scripts/extract_metadata.py	kit-verbatim
skills/citation-management/scripts/format_bibtex.py	kit-verbatim
skills/citation-management/scripts/generate_schematic.py	kit-verbatim
skills/citation-management/scripts/generate_schematic_ai.py	kit-verbatim
skills/citation-management/scripts/search_google_scholar.py	kit-verbatim
skills/citation-management/scripts/search_pubmed.py	kit-verbatim
skills/citation-management/scripts/validate_citations.py	kit-verbatim
skills/clinical-decision-support/SKILL.md	kit-verbatim
skills/clinical-decision-support/assets/biomarker_report_template.tex	kit-verbatim
skills/clinical-decision-support/assets/clinical_pathway_template.tex	kit-verbatim
skills/clinical-decision-support/assets/cohort_analysis_template.tex	kit-verbatim
skills/clinical-decision-support/assets/color_schemes.tex	kit-verbatim
skills/clinical-decision-support/assets/example_gbm_cohort.md	kit-verbatim
skills/clinical-decision-support/assets/recommendation_strength_guide.md	kit-verbatim
skills/clinical-decision-support/assets/treatment_recommendation_template.tex	kit-verbatim
skills/clinical-decision-support/references/README.md	kit-verbatim
skills/clinical-decision-support/references/biomarker_classification.md	kit-verbatim
skills/clinical-decision-support/references/clinical_decision_algorithms.md	kit-verbatim
skills/clinical-decision-support/references/evidence_synthesis.md	kit-verbatim
skills/clinical-decision-support/references/outcome_analysis.md	kit-verbatim
skills/clinical-decision-support/references/patient_cohort_analysis.md	kit-verbatim
skills/clinical-decision-support/references/treatment_recommendations.md	kit-verbatim
skills/clinical-decision-support/scripts/biomarker_classifier.py	kit-verbatim
skills/clinical-decision-support/scripts/build_decision_tree.py	kit-verbatim
skills/clinical-decision-support/scripts/create_cohort_tables.py	kit-verbatim
skills/clinical-decision-support/scripts/generate_schematic.py	kit-verbatim
skills/clinical-decision-support/scripts/generate_schematic_ai.py	kit-verbatim
skills/clinical-decision-support/scripts/generate_survival_analysis.py	kit-verbatim
skills/clinical-decision-support/scripts/validate_cds_document.py	kit-verbatim
skills/clinical-reports/SKILL.md	kit-verbatim
skills/clinical-reports/assets/case_report_template.md	kit-verbatim
skills/clinical-reports/assets/clinical_trial_csr_template.md	kit-verbatim
skills/clinical-reports/assets/clinical_trial_sae_template.md	kit-verbatim
skills/clinical-reports/assets/consult_note_template.md	kit-verbatim
skills/clinical-reports/assets/discharge_summary_template.md	kit-verbatim
skills/clinical-reports/assets/hipaa_compliance_checklist.md	kit-verbatim
skills/clinical-reports/assets/history_physical_template.md	kit-verbatim
skills/clinical-reports/assets/lab_report_template.md	kit-verbatim
skills/clinical-reports/assets/pathology_report_template.md	kit-verbatim
skills/clinical-reports/assets/quality_checklist.md	kit-verbatim
skills/clinical-reports/assets/radiology_report_template.md	kit-verbatim
skills/clinical-reports/assets/soap_note_template.md	kit-verbatim
skills/clinical-reports/references/README.md	kit-verbatim
skills/clinical-reports/references/case_report_guidelines.md	kit-verbatim
skills/clinical-reports/references/clinical_trial_reporting.md	kit-verbatim
skills/clinical-reports/references/data_presentation.md	kit-verbatim
skills/clinical-reports/references/diagnostic_reports_standards.md	kit-verbatim
skills/clinical-reports/references/medical_terminology.md	kit-verbatim
skills/clinical-reports/references/patient_documentation.md	kit-verbatim
skills/clinical-reports/references/peer_review_standards.md	kit-verbatim
skills/clinical-reports/references/regulatory_compliance.md	kit-verbatim
skills/clinical-reports/scripts/check_deidentification.py	kit-verbatim
skills/clinical-reports/scripts/compliance_checker.py	kit-verbatim
skills/clinical-reports/scripts/extract_clinical_data.py	kit-verbatim
skills/clinical-reports/scripts/format_adverse_events.py	kit-verbatim
skills/clinical-reports/scripts/generate_report_template.py	kit-verbatim
skills/clinical-reports/scripts/generate_schematic.py	kit-verbatim
skills/clinical-reports/scripts/generate_schematic_ai.py	kit-verbatim
skills/clinical-reports/scripts/terminology_validator.py	kit-verbatim
skills/clinical-reports/scripts/validate_case_report.py	kit-verbatim
skills/clinical-reports/scripts/validate_trial_report.py	kit-verbatim
skills/clinical_trials_database/SKILL.md	kit-verbatim
skills/clinical_trials_database/references/citation.bib	kit-verbatim
skills/clinical_trials_database/references/clinical_trials_api.md	kit-verbatim
skills/clinical_trials_database/references/studies_schema.md	kit-verbatim
skills/clinical_trials_database/scripts/clinical_trials_api.py	kit-verbatim
skills/clinvar_database/SKILL.md	kit-verbatim
skills/clinvar_database/references/citation.bib	kit-verbatim
skills/clinvar_database/scripts/clinvar_api.py	kit-verbatim
skills/clip/SKILL.md	kit-verbatim
skills/clip/references/applications.md	kit-verbatim
skills/cobrapy/SKILL.md	kit-verbatim
skills/cobrapy/references/api_quick_reference.md	kit-verbatim
skills/cobrapy/references/workflows.md	kit-verbatim
skills/code-intel-trio/SKILL.md	kit-adapted
skills/codebase-memory/SKILL.md	first-party
skills/compiler/SKILL.md	kit-verbatim
skills/compiler/references/ara-schema.md	kit-verbatim
skills/compiler/references/exploration-tree-spec.md	kit-verbatim
skills/compiler/references/validation-checklist.md	kit-verbatim
skills/consciousness-council/SKILL.md	kit-verbatim
skills/consciousness-council/references/advanced-configurations.md	kit-verbatim
skills/constitutional-ai/SKILL.md	kit-verbatim
skills/contract-gate/SKILL.md	kit-adapted
skills/cosmos-policy/SKILL.md	kit-verbatim
skills/cosmos-policy/references/libero-commands.md	kit-verbatim
skills/cosmos-policy/references/robocasa-commands.md	kit-verbatim
skills/council/SKILL.md	copy:sandbox-kit/council-of-high-intelligence/
skills/council/scripts/detect-providers.sh	copy:sandbox-kit/council-of-high-intelligence/
skills/creating-dashboards/SKILL.md	kit-verbatim
skills/creating-dashboards/assets/dashboard-templates.json	kit-verbatim
skills/creating-dashboards/assets/grid-layouts.json	kit-verbatim
skills/creating-dashboards/assets/kpi-formats.json	kit-verbatim
skills/creating-dashboards/assets/theme-tokens.json	kit-verbatim
skills/creating-dashboards/assets/widget-library.json	kit-verbatim
skills/creating-dashboards/examples/customizable-dashboard.tsx	kit-verbatim
skills/creating-dashboards/examples/executive-dashboard.tsx	kit-verbatim
skills/creating-dashboards/examples/filter-context.tsx	kit-verbatim
skills/creating-dashboards/examples/monitoring-dashboard.tsx	kit-verbatim
skills/creating-dashboards/examples/sales-dashboard.tsx	kit-verbatim
skills/creating-dashboards/examples/tremor-dashboard.tsx	kit-verbatim
skills/creating-dashboards/outputs.yaml	kit-verbatim
skills/creating-dashboards/references/filter-coordination.md	kit-verbatim
skills/creating-dashboards/references/kpi-card-patterns.md	kit-verbatim
skills/creating-dashboards/references/layout-strategies.md	kit-verbatim
skills/creating-dashboards/references/library-guide.md	kit-verbatim
skills/creating-dashboards/references/performance-optimization.md	kit-verbatim
skills/creating-dashboards/references/real-time-updates.md	kit-verbatim
skills/creating-dashboards/scripts/calculate-kpi-metrics.py	kit-verbatim
skills/creating-dashboards/scripts/export-dashboard.py	kit-verbatim
skills/creating-dashboards/scripts/generate-dashboard-layout.py	kit-verbatim
skills/creating-dashboards/scripts/optimize-dashboard-performance.py	kit-verbatim
skills/creating-dashboards/scripts/validate-widget-config.py	kit-verbatim
skills/creative-thinking-for-research/SKILL.md	kit-verbatim
skills/credentials/SKILL.md	kit-verbatim
skills/crewai/SKILL.md	kit-verbatim
skills/crewai/references/flows.md	kit-verbatim
skills/crewai/references/tools.md	kit-verbatim
skills/crewai/references/troubleshooting.md	kit-verbatim
skills/dask/SKILL.md	kit-verbatim
skills/dask/references/arrays.md	kit-verbatim
skills/dask/references/bags.md	kit-verbatim
skills/dask/references/best-practices.md	kit-verbatim
skills/dask/references/dataframes.md	kit-verbatim
skills/dask/references/futures.md	kit-verbatim
skills/dask/references/schedulers.md	kit-verbatim
skills/database-lookup/SKILL.md	kit-verbatim
skills/database-lookup/references/addgene.md	kit-verbatim
skills/database-lookup/references/alphafold.md	kit-verbatim
